sessions_last30,minutes_watched,completion_rate,last_active_days,quizzes_attempted,avg_score,streak_days,support_tickets,forum_posts,assignments_submitted,late_submissions,payment_delay_days,subscription_type,device,country,dropped_out
49,524.6,0.379,54,14,0.98,20,0,3,1,0,9,basic,desktop,AR,1
20,320.47,0.248,55,3,0.994,0,0,0,10,3,8,free,mobile,UY,0
10,182.56,0.471,52,2,0.695,16,0,0,9,1,43,basic,desktop,AR,1
1,28.69,0.309,59,1,0.697,8,1,1,1,0,21,pro,mobile,CL,1
8,120.34,0.475,49,0,0.613,24,1,0,9,2,36,pro,desktop,AR,0
3,45.42,0.749,23,8,0.657,14,0,5,10,1,3,basic,mobile,MX,0
51,1391.91,0.525,59,9,0.477,25,1,1,6,0,29,basic,desktop,CO,0
16,252.02,0.671,20,12,0.476,16,1,3,5,1,4,basic,desktop,CO,0
49,1094.33,0.455,35,11,0.442,13,0,0,11,2,18,basic,mobile,AR,1
33,301.53,0.613,0,10,0.863,28,1,1,10,2,9,free,mobile,AR,0
32,543.12,0.984,57,19,0.466,29,2,0,4,0,18,basic,mobile,MX,0
27,217.15,0.53,35,4,0.992,13,0,2,5,1,17,free,desktop,AR,1
49,571.7,0.677,56,14,0.59,10,1,0,11,2,42,basic,desktop,MX,1
2,46.07,0.287,21,1,0.961,19,0,4,11,3,29,pro,mobile,MX,1
5,88.5,0.904,18,16,0.645,5,0,4,7,1,3,free,mobile,PE,1
25,402.13,0.505,31,7,0.465,11,0,0,7,1,21,basic,desktop,AR,1
23,310.67,0.81,51,6,0.893,25,0,1,8,1,34,free,desktop,AR,0
32,533.63,0.575,32,2,0.91,26,1,2,3,1,22,free,mobile,CO,1
44,871.49,0.722,47,10,0.564,12,0,3,11,1,27,basic,desktop,MX,0
35,836.41,0.734,12,7,0.65,11,0,0,3,0,23,basic,mobile,AR,0
15,45.0,0.51,46,19,0.564,26,0,0,9,1,43,pro,mobile,UY,1
19,247.18,0.818,43,3,0.682,6,0,1,9,1,29,basic,desktop,MX,1
45,852.96,0.448,53,8,0.716,1,0,1,3,0,25,pro,desktop,CL,1
12,208.88,0.756,3,18,0.647,2,0,1,9,0,42,free,mobile,CO,0
30,612.61,0.522,23,16,0.427,3,0,2,10,1,12,basic,mobile,MX,0
32,627.37,0.67,5,15,0.613,26,0,2,5,1,33,basic,mobile,AR,0
45,727.69,0.508,24,10,0.806,1,0,0,6,1,35,basic,mobile,AR,0
42,623.23,0.61,45,17,0.669,9,0,0,6,0,16,basic,tablet,CL,1
27,446.23,0.385,38,4,0.651,18,0,2,0,0,44,free,mobile,CL,1
18,448.06,0.65,45,16,0.56,18,1,0,6,2,13,basic,mobile,CO,0
22,299.37,0.609,44,11,0.608,24,0,0,8,1,40,basic,desktop,CL,1
24,422.96,0.492,59,6,0.911,29,1,2,6,1,0,free,mobile,AR,1
13,248.3,0.589,52,4,0.529,12,1,0,5,0,13,basic,mobile,MX,0
37,1012.4,0.627,35,10,0.808,6,0,2,6,1,13,pro,desktop,AR,0
12,194.38,0.477,52,0,0.707,2,0,0,6,1,15,free,mobile,PE,1
38,902.61,0.574,2,14,0.737,26,0,1,11,1,19,basic,mobile,CO,0
45,1142.63,0.399,43,4,0.59,11,0,1,4,0,33,pro,mobile,MX,0
57,1004.2,1.0,31,7,0.647,26,0,0,2,0,19,free,tablet,CL,0
7,117.15,0.812,57,3,0.699,10,0,1,0,0,26,free,desktop,AR,1
45,721.16,0.655,30,9,0.622,22,0,2,10,1,5,basic,mobile,MX,0
5,82.33,0.834,10,7,0.75,19,1,2,2,0,0,basic,mobile,AR,1
20,462.51,0.204,43,3,0.769,21,1,0,5,1,17,pro,desktop,MX,1
10,193.86,0.088,57,17,1.0,19,0,4,9,1,6,basic,mobile,AR,1
9,174.71,0.52,0,15,0.742,9,0,1,2,0,4,basic,mobile,MX,0
10,112.49,0.324,3,7,0.413,3,0,1,2,1,3,basic,mobile,AR,0
2,24.39,0.553,39,1,0.874,0,1,0,7,1,12,free,mobile,AR,1
49,1512.17,0.641,33,16,0.669,12,0,1,7,0,8,basic,desktop,CL,0
3,50.8,0.784,32,13,1.0,26,1,3,2,0,6,free,mobile,CO,0
23,307.08,0.372,5,11,0.921,19,0,2,6,2,13,pro,mobile,AR,1
41,1090.05,0.68,34,12,0.624,20,0,1,8,0,11,free,desktop,CL,1
59,1161.76,0.603,34,0,0.808,7,0,0,2,0,43,free,desktop,CO,1
51,1094.92,0.67,50,9,0.611,14,0,2,5,1,28,pro,mobile,MX,0
8,137.37,0.496,23,3,0.7,12,0,2,3,0,30,free,desktop,MX,1
59,949.19,0.877,20,13,0.801,4,0,2,11,2,30,basic,desktop,AR,0
39,662.32,0.579,4,18,0.867,18,0,1,4,1,2,pro,mobile,AR,0
10,97.04,0.955,34,10,0.834,10,0,1,10,0,22,pro,desktop,AR,0
26,454.28,0.442,38,12,0.711,12,1,1,10,2,27,free,desktop,UY,1
55,1087.69,0.749,16,13,1.0,17,0,0,2,0,42,free,mobile,AR,0
23,669.36,0.588,43,18,0.645,0,0,0,11,1,19,basic,desktop,AR,1
11,203.68,0.534,56,0,0.459,28,0,4,0,0,12,basic,tablet,AR,0
52,207.74,0.726,10,6,0.488,6,0,0,4,1,33,free,mobile,CO,0
57,993.86,0.54,34,5,0.921,20,0,2,1,0,8,free,mobile,AR,0
58,1997.35,0.068,41,14,0.689,23,0,0,0,0,39,pro,desktop,CO,0
57,1322.3,0.0,1,8,0.724,4,0,2,6,1,16,free,mobile,CL,1
52,683.0,0.854,10,15,0.619,7,0,4,7,1,2,pro,mobile,CO,0
27,581.76,0.846,23,9,0.632,12,0,2,6,2,15,free,desktop,PE,0
11,149.03,0.977,8,19,0.582,24,0,3,5,0,44,basic,desktop,CL,0
37,365.45,0.596,21,15,0.771,19,0,0,9,0,19,basic,mobile,UY,0
13,206.83,0.341,8,0,0.685,14,0,2,5,1,2,free,mobile,PE,1
28,519.38,0.516,53,19,0.765,25,0,1,6,1,16,basic,desktop,AR,0
39,263.92,0.602,35,19,0.751,14,1,1,5,0,32,free,tablet,MX,1
56,621.88,0.399,19,0,0.636,26,0,1,2,0,2,pro,mobile,MX,0
17,307.05,0.93,46,7,0.481,23,0,1,7,1,40,basic,mobile,PE,1
15,233.26,1.0,1,19,0.468,5,0,0,9,2,33,free,mobile,MX,1
44,896.23,0.696,35,16,1.0,11,0,4,3,1,33,basic,mobile,MX,0
0,0.0,0.598,41,9,0.922,0,1,3,5,0,33,pro,mobile,AR,1
33,735.39,0.341,48,10,0.901,7,0,1,10,0,6,basic,desktop,PE,0
44,479.49,0.909,13,0,0.599,0,0,0,2,0,36,basic,mobile,AR,0
33,919.26,0.615,35,11,0.701,3,0,1,5,1,9,pro,desktop,MX,0
23,177.23,0.542,46,13,0.578,0,0,1,3,1,6,free,desktop,AR,1
49,560.79,0.696,47,7,0.503,20,2,2,4,0,1,basic,desktop,CO,1
22,451.09,0.483,10,6,0.612,12,0,1,5,1,6,free,mobile,CO,0
42,1175.39,0.629,58,16,0.899,14,0,1,11,0,5,basic,desktop,AR,0
27,537.04,0.312,16,8,0.826,22,0,0,0,0,39,basic,mobile,CO,0
1,21.38,0.817,23,5,0.554,24,0,2,4,1,2,free,mobile,PE,0
31,561.26,0.579,11,7,0.653,15,0,0,10,2,29,pro,desktop,AR,0
2,23.68,0.832,8,9,0.812,13,1,2,0,0,2,basic,desktop,CL,1
55,828.25,0.56,15,5,0.614,19,1,0,6,2,43,free,desktop,AR,0
36,386.23,0.573,8,11,0.712,12,0,0,1,0,25,basic,mobile,AR,1
22,227.21,0.358,43,17,0.76,13,0,0,6,1,23,basic,desktop,CO,0
29,591.9,0.752,35,14,0.759,8,0,3,8,2,3,free,mobile,AR,0
37,416.65,0.425,23,4,0.738,5,1,1,7,1,39,basic,desktop,MX,0
15,298.76,0.503,32,9,0.602,5,1,0,6,0,19,pro,mobile,AR,1
17,173.21,0.6,36,10,0.617,19,0,0,8,3,6,free,desktop,AR,1
25,494.46,0.624,11,13,0.53,24,1,4,6,0,31,pro,desktop,MX,0
15,226.02,0.259,17,15,0.466,12,1,3,7,0,42,basic,mobile,AR,1
45,1189.79,0.554,52,9,0.683,2,0,0,0,0,0,free,desktop,PE,0
6,119.65,0.759,0,6,0.822,18,0,2,0,0,9,basic,desktop,AR,0
49,1245.32,0.524,57,13,0.493,27,0,0,1,0,28,basic,mobile,MX,0
20,269.32,0.555,57,2,0.741,15,0,0,6,2,2,pro,mobile,CO,1
33,605.12,0.632,15,13,0.818,0,0,2,4,0,34,basic,mobile,MX,0
9,109.02,0.575,19,17,0.424,2,0,0,4,1,27,free,mobile,MX,1
23,356.92,0.394,12,14,0.659,15,0,2,5,1,24,free,mobile,AR,1
45,739.23,0.593,33,8,0.947,25,0,0,11,2,14,basic,desktop,CO,0
16,218.32,0.799,12,16,0.783,1,1,3,4,1,21,basic,mobile,MX,0
7,74.95,0.39,47,10,0.419,22,1,1,5,2,3,pro,mobile,CO,0
31,295.09,0.525,23,10,0.799,23,0,3,6,1,32,pro,desktop,AR,0
9,35.65,0.324,58,17,0.588,1,0,1,9,2,27,pro,desktop,AR,1
18,209.91,0.788,51,3,0.804,6,0,1,8,3,23,basic,mobile,AR,0
27,587.65,0.582,24,15,0.596,0,0,4,11,3,35,free,desktop,AR,1
33,277.5,0.43,35,13,0.692,16,1,1,7,2,22,basic,mobile,AR,0
38,372.07,0.618,1,10,0.619,5,1,3,11,1,18,free,desktop,AR,1
40,1149.82,0.359,4,1,0.7,27,0,5,7,2,36,free,mobile,AR,0
50,709.05,0.393,30,15,0.615,2,0,0,6,1,42,free,mobile,AR,1
3,59.78,0.308,28,4,0.666,19,0,0,6,0,37,pro,desktop,AR,1
21,458.93,0.387,23,17,0.524,23,0,0,5,1,22,basic,mobile,CO,0
0,0.0,0.871,5,15,0.774,5,2,2,2,0,16,free,mobile,PE,1
0,0.0,0.453,50,7,0.726,7,0,0,4,1,5,pro,mobile,CL,1
12,199.36,0.693,24,8,0.458,23,0,3,7,1,18,pro,mobile,AR,0
35,290.17,0.433,28,0,0.849,2,0,5,7,1,37,basic,desktop,AR,0
53,1731.93,0.752,24,9,0.674,13,0,2,1,0,36,free,mobile,CO,0
46,387.81,0.395,29,1,0.724,7,0,5,9,1,5,free,mobile,PE,0
38,445.09,0.608,38,19,0.815,0,1,1,8,0,24,free,desktop,AR,1
46,540.79,0.611,45,12,0.749,13,0,0,6,0,30,basic,mobile,AR,0
10,90.2,1.0,32,4,0.875,14,1,2,5,1,30,basic,mobile,AR,1
50,1305.78,0.726,9,16,0.656,10,0,1,6,1,39,free,mobile,AR,0
53,1724.34,0.481,52,0,0.855,24,1,3,6,1,3,free,desktop,AR,0
5,75.73,0.737,17,10,0.718,2,0,3,5,0,20,basic,mobile,MX,0
28,282.17,1.0,0,2,0.776,12,0,0,10,0,4,pro,desktop,AR,0
49,224.34,0.274,2,1,0.761,5,1,0,1,0,32,free,desktop,AR,1
28,462.99,0.432,46,4,0.886,22,0,2,4,1,23,basic,mobile,CO,0
50,805.09,0.553,23,5,0.808,16,0,1,4,0,19,pro,desktop,CO,0
56,789.16,0.517,1,14,0.634,21,0,0,1,0,36,basic,desktop,AR,0
28,541.19,0.533,48,17,0.604,3,0,6,1,0,38,basic,desktop,CO,1
3,61.11,0.339,18,15,0.693,13,0,1,10,2,14,basic,desktop,AR,1
20,398.77,0.881,58,14,0.586,1,1,2,9,1,36,pro,mobile,AR,0
12,193.24,0.315,52,11,0.542,9,2,0,4,1,43,pro,mobile,AR,1
28,318.93,0.56,2,7,0.381,28,1,1,3,0,2,free,desktop,AR,1
35,769.82,0.809,41,5,0.468,21,1,3,4,0,34,free,mobile,AR,0
27,488.03,0.594,36,18,0.998,2,0,2,8,2,5,free,mobile,MX,1
11,256.63,0.404,10,10,0.602,11,0,1,3,1,35,free,mobile,PE,1
18,409.33,0.33,20,11,0.986,26,0,4,0,0,30,basic,mobile,AR,1
40,378.78,0.554,29,0,0.76,5,0,2,5,1,37,free,desktop,AR,0
1,9.39,0.449,8,9,0.693,22,1,4,7,1,25,basic,mobile,AR,0
12,161.6,0.641,43,13,0.475,9,0,0,6,1,11,basic,desktop,AR,1
53,618.11,0.32,16,9,0.701,14,0,0,2,1,31,basic,mobile,PE,0
5,112.66,0.763,56,12,0.984,26,1,1,10,3,14,free,mobile,AR,1
24,482.59,0.623,48,16,0.934,20,0,0,7,1,1,free,mobile,MX,1
12,295.14,0.638,38,0,0.741,8,1,3,8,1,5,free,mobile,MX,0
6,122.27,0.888,7,18,0.528,0,0,0,11,1,39,pro,mobile,PE,1
25,481.3,0.512,1,16,0.556,7,0,2,6,1,17,free,mobile,AR,0
31,781.15,0.455,8,8,0.572,12,0,2,6,0,6,free,mobile,AR,0
10,208.18,0.49,29,15,0.892,4,1,1,9,2,1,free,desktop,AR,0
4,73.63,0.561,46,1,0.945,26,0,2,9,3,1,basic,desktop,MX,1
8,215.06,0.582,9,6,0.729,1,0,1,10,3,33,basic,desktop,MX,0
39,728.95,0.434,42,2,0.655,16,0,3,8,2,5,pro,mobile,MX,1
51,824.87,0.195,2,12,0.932,29,0,2,0,0,36,free,mobile,AR,0
10,129.73,0.488,15,17,0.553,10,0,0,4,0,25,free,mobile,AR,1
19,422.14,0.672,35,12,0.708,16,0,0,7,2,9,pro,mobile,MX,0
20,508.45,0.627,49,14,0.769,2,1,0,5,2,40,free,mobile,AR,1
21,371.63,0.84,46,2,0.571,21,1,1,0,0,22,free,mobile,PE,1
14,361.86,0.991,31,18,0.605,29,0,2,3,0,17,pro,desktop,CO,1
3,18.54,0.752,2,3,0.593,23,0,2,3,1,30,basic,mobile,AR,0
31,547.69,0.877,17,10,0.913,4,0,0,0,0,29,basic,mobile,MX,0
21,372.95,0.753,47,13,0.987,10,1,2,9,2,33,pro,desktop,AR,0
20,272.76,0.942,4,17,0.717,21,1,5,4,0,27,free,desktop,PE,0
15,484.55,0.97,42,18,0.66,23,0,1,9,2,43,free,desktop,MX,0
55,968.16,0.79,42,11,0.61,12,0,1,10,3,18,free,mobile,AR,0
36,559.93,0.741,45,11,0.7,28,0,2,10,2,9,free,desktop,MX,0
25,453.89,0.559,13,8,0.617,6,1,2,10,2,5,basic,tablet,AR,0
12,71.8,0.592,14,11,0.685,22,0,2,5,1,11,pro,mobile,AR,0
48,645.16,0.532,11,13,0.762,14,1,5,2,0,34,pro,mobile,AR,0
53,1266.67,0.724,23,12,0.639,21,0,4,1,0,38,basic,mobile,AR,0
1,14.23,0.456,31,11,0.672,17,0,2,7,1,13,pro,desktop,AR,1
55,716.47,0.562,7,8,0.672,12,0,2,1,0,4,basic,mobile,UY,0
41,1060.14,0.129,34,3,0.652,24,1,1,2,0,32,free,desktop,CL,0
5,130.21,0.945,14,1,0.634,25,0,1,2,0,35,free,mobile,PE,0
45,949.59,0.556,33,8,0.814,24,1,1,3,0,2,basic,mobile,AR,0
6,91.62,0.691,18,7,0.434,2,0,1,4,1,6,free,mobile,PE,1
3,49.69,0.892,57,12,0.936,12,1,1,3,0,15,free,mobile,MX,1
6,79.05,0.66,19,18,0.72,22,0,3,6,1,20,pro,desktop,MX,1
27,324.85,0.889,52,14,0.792,26,1,1,11,0,4,free,mobile,CO,1
37,434.14,0.352,10,16,0.809,10,1,1,7,2,26,basic,mobile,MX,0
24,343.0,1.0,5,11,0.594,22,0,0,8,2,22,free,desktop,MX,0
7,82.54,0.817,11,18,0.563,16,0,1,1,0,34,basic,mobile,PE,0
11,94.8,0.642,25,18,0.545,6,0,3,1,0,42,basic,mobile,AR,1
51,985.14,0.885,54,3,0.663,26,1,1,2,0,5,free,mobile,AR,0
57,1106.23,0.366,10,12,0.805,13,0,0,10,3,20,free,desktop,UY,0
45,1269.21,0.542,47,10,0.612,18,0,0,2,0,37,basic,mobile,PE,0
6,83.94,0.889,41,19,0.791,8,0,1,11,2,0,basic,mobile,CL,0
49,969.05,0.227,20,11,0.345,0,0,0,9,3,38,free,desktop,CO,1
41,814.93,0.712,20,0,0.642,13,0,2,9,2,17,basic,mobile,PE,0
31,510.79,0.706,56,4,0.875,21,0,2,3,0,35,free,mobile,CL,1
8,179.73,0.994,42,2,0.674,9,2,1,1,0,27,free,mobile,AR,1
59,1336.43,0.283,14,4,0.576,27,1,1,2,0,42,pro,mobile,CL,0
26,519.08,0.922,54,1,0.601,22,0,2,10,2,6,free,desktop,AR,0
2,32.93,0.488,24,15,0.246,19,0,0,5,1,39,basic,mobile,AR,1
12,190.26,0.511,4,9,0.548,24,1,3,4,1,25,basic,desktop,UY,0
24,235.04,0.356,48,13,0.859,25,0,2,2,1,34,pro,mobile,CO,0
3,39.49,0.382,52,19,0.613,21,0,1,4,1,34,free,desktop,CO,1
19,271.09,0.681,26,12,0.63,24,0,0,4,1,26,basic,mobile,MX,0
28,315.17,0.378,42,9,0.35,21,1,1,8,1,20,basic,mobile,AR,1
56,1155.81,0.748,14,5,0.455,25,1,0,9,3,36,free,mobile,MX,0
5,125.9,0.467,51,15,0.879,3,0,0,5,1,22,free,desktop,MX,1
34,426.76,0.357,22,10,0.793,10,1,0,4,0,43,pro,desktop,MX,0
54,1063.84,0.494,16,15,0.505,26,0,0,5,2,30,basic,mobile,AR,0
48,566.18,0.667,30,0,0.605,14,0,0,2,0,28,free,desktop,CO,0
55,889.38,0.545,16,3,0.696,0,0,1,0,0,26,basic,tablet,AR,0
10,138.58,0.607,37,2,0.521,25,0,1,2,0,10,basic,tablet,AR,0
48,1037.35,0.739,44,13,0.399,19,0,3,0,0,33,free,mobile,MX,0
58,807.78,0.816,24,10,0.676,27,1,0,0,0,11,free,mobile,UY,1
19,457.33,0.538,47,6,0.786,0,0,0,2,0,27,free,desktop,AR,1
29,479.24,0.391,25,6,0.789,4,0,0,10,1,35,basic,mobile,AR,0
31,437.17,0.615,58,12,0.831,15,0,5,2,0,20,basic,desktop,UY,1
29,303.92,0.694,15,19,0.467,5,1,2,8,1,44,free,mobile,UY,0
17,331.83,0.308,42,19,0.709,15,0,3,1,0,7,basic,desktop,AR,0
58,1355.54,0.422,32,9,0.66,10,0,3,5,1,9,basic,mobile,PE,0
57,1119.48,0.456,56,13,0.687,6,0,0,7,1,13,basic,desktop,PE,0
22,691.53,0.558,13,1,0.668,23,0,3,6,1,43,free,desktop,AR,0
48,1275.78,0.448,11,18,0.601,1,0,0,9,2,24,free,mobile,CO,0
23,371.56,0.741,52,0,0.247,26,0,0,3,0,12,pro,mobile,AR,0
47,756.32,0.279,54,6,0.874,4,0,2,8,3,43,free,mobile,PE,1
35,728.64,0.284,44,14,0.749,17,1,0,4,0,18,free,desktop,AR,1
28,363.21,0.533,28,19,0.477,29,1,0,5,1,11,basic,mobile,MX,1
7,174.98,0.565,24,3,0.771,3,0,2,3,1,40,pro,mobile,CO,1
39,786.61,0.309,39,13,0.633,27,0,0,11,2,6,pro,mobile,AR,0
19,371.24,0.479,44,3,0.637,9,0,1,9,0,43,basic,desktop,CO,1
13,287.58,0.52,16,1,0.585,22,0,0,5,0,2,pro,mobile,AR,0
11,311.71,0.521,0,8,0.781,25,0,1,8,1,25,free,tablet,AR,1
58,1103.49,0.63,4,11,0.58,6,0,1,10,2,26,pro,desktop,PE,1
6,103.93,0.468,20,5,0.535,10,1,1,3,1,42,free,desktop,PE,1
47,1271.46,0.896,40,19,0.87,25,0,1,3,1,41,pro,desktop,CO,0
51,1214.07,0.698,26,12,0.673,3,1,1,9,1,37,pro,mobile,PE,0
1,16.07,0.439,37,8,0.678,3,1,0,3,0,41,pro,mobile,AR,1
35,631.09,0.619,28,9,0.804,9,0,0,1,0,38,basic,mobile,CL,0
34,651.86,0.625,15,9,0.6,18,0,2,7,1,23,free,mobile,PE,0
21,423.59,0.843,44,2,0.63,24,0,0,2,0,39,basic,mobile,PE,0
40,394.42,0.48,43,12,0.746,16,0,1,7,2,34,free,desktop,AR,1
24,209.88,0.753,57,15,0.469,14,0,1,1,0,17,basic,mobile,AR,0
26,329.57,0.608,49,8,0.733,26,0,0,5,1,39,free,mobile,MX,1
25,305.29,0.898,22,8,0.587,5,0,1,2,0,1,free,mobile,AR,1
48,678.58,0.858,42,18,0.828,27,0,2,6,1,4,free,mobile,CO,0
37,806.91,0.639,21,12,0.782,9,0,0,2,1,7,pro,mobile,AR,0
22,373.7,0.548,52,5,0.762,8,0,1,3,1,24,basic,mobile,MX,1
55,1054.81,0.701,36,0,0.459,28,0,1,10,0,3,basic,desktop,AR,0
48,511.4,0.564,50,16,0.684,19,0,1,11,2,10,free,desktop,CO,1
55,837.66,0.936,16,12,0.523,12,0,0,3,0,10,free,mobile,UY,0
43,925.51,0.616,0,12,0.694,9,0,1,7,0,10,basic,desktop,MX,0
23,496.1,0.519,8,5,0.353,13,0,1,4,0,2,free,mobile,UY,0
46,628.02,0.508,31,3,0.469,23,1,1,2,0,10,basic,mobile,CL,0
19,360.43,0.357,57,9,0.878,4,0,2,1,0,12,basic,mobile,AR,1
16,499.09,0.711,37,15,0.755,5,0,5,10,1,34,pro,mobile,PE,0
27,483.15,0.436,48,5,0.647,9,0,1,0,0,26,free,desktop,AR,1
58,802.77,0.82,28,10,0.564,14,0,2,5,2,14,basic,desktop,AR,0
34,576.55,0.341,57,19,0.537,24,1,2,2,0,6,pro,desktop,MX,0
23,426.72,0.625,56,4,0.73,6,2,2,9,2,23,pro,mobile,AR,1
27,461.51,0.83,13,4,0.648,23,0,1,1,0,14,basic,mobile,PE,0
17,302.8,0.17,51,4,0.932,27,0,0,6,1,31,free,mobile,CL,1
39,364.23,1.0,1,18,0.672,13,1,5,4,0,10,basic,mobile,AR,0
21,256.71,0.515,35,10,0.709,28,0,2,6,1,44,basic,mobile,AR,1
33,564.43,0.628,26,18,0.492,26,0,4,2,0,4,free,mobile,AR,0
22,374.18,0.714,18,18,0.646,23,0,3,1,0,37,free,mobile,CO,0
19,277.45,0.745,56,8,0.727,11,0,4,2,1,30,basic,mobile,AR,0
58,982.4,0.655,39,1,0.644,9,1,1,6,0,30,free,mobile,PE,1
20,367.32,0.799,8,6,0.627,25,1,1,7,2,40,pro,desktop,AR,0
4,93.35,0.704,8,10,0.749,13,0,1,10,2,20,free,desktop,AR,0
22,382.9,0.952,7,7,0.927,0,0,0,11,0,32,pro,desktop,MX,0
31,632.23,0.704,18,0,0.722,21,0,2,9,0,23,basic,tablet,AR,1
5,73.75,0.993,4,19,0.872,10,0,1,0,0,30,pro,desktop,CL,0
18,385.79,0.78,15,6,0.793,28,0,3,8,2,24,pro,desktop,MX,0
9,182.29,0.239,45,12,0.863,25,0,2,8,0,44,free,desktop,AR,1
30,695.85,1.0,52,18,0.609,3,1,0,8,1,14,free,desktop,MX,0
43,958.07,0.485,47,10,0.669,27,0,2,7,2,32,free,mobile,PE,0
58,1248.88,0.899,29,13,0.67,28,0,0,8,2,7,basic,mobile,AR,0
23,400.42,0.605,41,0,0.782,22,0,2,7,1,2,free,mobile,MX,1
51,992.95,0.812,56,13,0.819,8,1,2,7,1,31,basic,mobile,AR,0
12,292.57,0.462,3,16,0.719,20,1,3,8,2,9,pro,mobile,PE,0
46,648.03,0.725,54,18,0.832,26,0,1,0,0,0,basic,tablet,AR,0
33,469.58,0.549,43,1,0.616,24,1,1,6,1,28,basic,desktop,AR,1
45,858.99,0.916,23,4,0.833,12,0,1,1,0,27,pro,mobile,CL,0
45,922.13,0.688,26,0,0.852,21,0,1,11,2,28,pro,mobile,MX,0
31,404.72,0.787,26,18,0.802,11,0,4,11,2,20,free,desktop,AR,0
15,263.27,0.167,9,5,0.72,7,0,3,1,0,37,free,desktop,CO,0
31,540.52,0.583,13,10,0.807,20,0,0,10,3,0,basic,desktop,AR,0
49,230.71,0.682,17,9,0.566,13,0,1,5,0,7,free,mobile,PE,0
58,967.58,0.645,0,13,0.73,6,1,2,8,1,16,basic,desktop,PE,0
55,938.09,0.792,30,17,0.745,19,0,3,7,1,44,pro,desktop,CO,1
10,170.38,0.527,28,6,0.501,9,0,1,1,0,32,basic,desktop,CO,1
35,927.34,0.61,19,15,0.771,17,1,2,10,2,23,free,desktop,MX,0
6,64.23,0.836,10,5,0.513,10,0,3,7,2,42,free,mobile,CO,1
40,522.09,0.144,58,3,0.636,26,1,2,5,1,41,pro,tablet,AR,0
59,177.0,0.718,40,2,0.706,25,1,2,7,1,4,free,mobile,CO,0
3,45.34,0.533,28,7,0.59,14,0,0,11,1,23,free,mobile,MX,1
39,609.42,0.418,43,11,0.712,21,0,5,7,1,42,basic,desktop,CO,0
56,836.65,0.667,22,15,0.71,5,0,1,7,1,8,basic,mobile,CL,0
50,1232.3,0.845,12,16,0.577,29,0,0,10,0,7,basic,desktop,MX,0
23,532.77,0.808,40,10,0.785,6,0,1,8,1,15,basic,desktop,AR,0
6,110.8,0.573,46,8,0.585,26,0,0,1,0,43,basic,mobile,CL,0
55,867.7,0.775,39,3,1.0,25,0,3,9,2,9,free,desktop,AR,0
55,1328.64,0.774,33,18,0.684,5,0,2,10,0,28,basic,desktop,CO,0
34,607.97,0.583,0,7,0.524,0,0,1,8,1,11,basic,desktop,AR,1
58,759.24,0.461,38,15,0.552,22,1,1,1,0,33,basic,mobile,PE,0
0,0.0,0.473,37,12,0.872,26,0,1,6,1,40,pro,mobile,PE,0
36,552.68,0.768,24,18,0.639,21,1,4,0,0,1,free,mobile,PE,1
2,45.06,0.592,14,19,0.495,1,0,1,9,0,16,basic,desktop,PE,1
56,1772.92,0.391,58,14,0.828,19,0,3,11,0,26,basic,desktop,CL,0
40,734.79,0.263,22,13,0.638,11,1,0,0,0,8,basic,mobile,PE,0
54,724.02,0.766,16,2,0.798,27,0,0,1,0,28,free,mobile,CL,0
33,359.38,0.491,42,0,0.84,24,0,1,11,4,16,basic,desktop,AR,1
4,85.25,0.666,28,10,0.741,23,1,2,9,2,1,pro,desktop,AR,0
1,7.41,0.848,33,14,1.0,12,1,0,9,0,27,basic,mobile,AR,1
20,426.04,0.338,38,14,0.441,9,0,0,2,0,1,free,mobile,AR,0
44,1007.88,0.591,22,5,0.577,24,0,0,7,2,9,free,mobile,AR,0
9,185.56,0.566,9,10,0.662,3,1,0,9,1,7,basic,desktop,UY,0
51,850.78,0.676,10,17,1.0,3,0,1,0,0,2,free,mobile,AR,0
14,299.46,0.848,56,1,0.97,1,0,3,3,1,18,pro,desktop,PE,1
29,551.74,0.334,30,7,0.893,15,0,1,3,0,39,pro,mobile,CO,1
12,159.98,0.714,25,18,0.581,2,0,1,6,1,13,pro,mobile,PE,1
27,785.77,0.806,19,3,0.598,17,0,3,3,1,10,basic,mobile,CO,0
27,429.03,0.563,43,6,0.576,5,0,1,4,0,36,basic,mobile,UY,1
0,0.0,0.573,54,9,0.582,26,0,2,3,0,42,free,mobile,AR,0
34,118.6,0.684,46,13,0.924,12,0,1,0,0,13,free,mobile,CL,0
47,1205.96,0.669,32,5,0.663,2,0,1,8,2,2,basic,mobile,AR,1
56,1501.5,0.716,28,15,0.683,20,1,3,7,1,34,free,desktop,AR,0
19,345.4,0.712,51,4,0.816,10,0,2,10,2,29,free,mobile,CL,1
52,1110.34,0.404,51,7,0.45,7,0,0,6,1,44,pro,mobile,CL,0
52,1110.26,0.798,23,11,0.708,19,0,3,8,1,29,pro,mobile,UY,0
59,834.45,0.833,57,0,0.535,28,0,3,4,1,41,pro,mobile,AR,0
22,468.22,0.637,49,15,0.656,29,0,0,4,1,7,free,desktop,PE,1
51,670.56,0.301,50,13,0.612,13,1,4,4,1,7,pro,desktop,AR,0
33,473.47,0.577,3,16,0.604,25,0,4,11,2,29,basic,desktop,MX,1
3,74.28,0.639,7,5,0.734,6,0,0,5,1,33,free,desktop,AR,1
16,381.57,0.371,17,7,0.733,25,0,4,10,1,17,basic,mobile,UY,1
